id,ordemdecompra,categoria,descricao,parcelamento,numcard,datacompra,previsao,qtd,fornecedor,recebido,medida
1098,4210258402,Acessorios Avulsos,PUXADOR ABA 100MM PRETO,0,,,,5,ESTOQUE,2024-09-23,
1099,4210258402,Acessorios Avulsos,SUPORTE DOBRAVEL 300MM - PAR,0,,,,1,estoque,2024-09-03,
1100,4210258403,Porta de Aluminio,PORTA GIRO VIDRO CANELADO PERF FINO PRETO PUX.ABA - 2064X449,0,,2024-10-01,2024-10-16,2,VALTER,2024-10-22,
1101,4210258403,Acessorios Avulsos,ROLDANA APARENTE COM TRILHO 2MTS - PRETO,11,950.0,2024-09-09,2024-09-11,1,MERCADO LIVRE,2024-09-11,
1102,4210258404,Acessorios Avulsos,PUXADOR CONCHA COLONIAL 96MM - PRETO,0,,,,4,ESCRITÓRIO,2024-09-03,
1103,4210258406,Vidro / Espelho,ESPELHO PRATA  1000 X 648 = 4MM  LAP.CANTO RETO,0,,,,1,VALTER,2024-11-04,
1104,4210258410,Vidro / Espelho,ESPELHO PRATA  1068 X 244 = 4MMLAP.CANTO RETO,0,,2024-10-01,2024-10-16,2,VALTER,2024-10-18,
1105,4210259401,Porta de Aluminio,PORTA DE GIRO 996X596,0,,2024-08-26,2024-09-10,1,VALTER,2024-09-13,
1106,4200553401,Porta de Aluminio,PORTA ESPELHO PRATA - 2414X469,0,,2024-09-23,2024-10-08,1,VALTER,2024-10-18,
1107,4200537301,Porta de Aluminio,PORTA VIDRO INCOLOR - 1121X297,0,,2024-09-28,2024-10-13,2,VALTER,2024-10-18,
1108,4200551201,Porta de Aluminio,PORTA ESPELHO PRATA - 925 X 346,0,,2024-09-25,2024-10-10,2,VALTER,2024-10-18,
1109,4200551202,Porta de Aluminio,PORTA ESPELHO PRATA - 935 X 459,0,,2024-09-25,2024-10-10,2,VALTER,2024-10-18,
1110,4210260801,Acessorios Avulsos,PUXADOR ABA ANODIZADO PRATA,0,,,,1,,2024-09-23,
1111,4210260801,Porta de Aluminio,PORTA DE GIRO C/ VIDRO INCOLOR PERFIL FINO E PUX.ABA 10 CM PRATA   1342 X 272,0,,2024-09-27,2024-10-12,2,VALTER,2024-10-18,
1112,4200540201,Porta de Aluminio,PORTA BASC. VIDRO REFLECTA PRATA - 345 X 576 PX PERFIL FINO,0,,2024-09-27,2024-10-12,2,VALTER,2024-10-18,
1113,4200545803,Porta de Aluminio,PORTA DESLIZ. PERFIL ALUM. E ESPELHO PRATA PUX.GOLA PRATA - 2260X790,0,,2024-09-27,2024-10-12,1,VALTER,2024-10-18,
1114,4200545805,Porta de Aluminio,"PORTA GIRO ESPELHO PRATA ,PERFIL FINO PRATA PEGA POR BAIXO  813X377",0,,2024-09-27,2024-10-12,2,VALTER,2024-10-18,
1115,4200545903,Porta de Aluminio,PORTA DE CORRER PUX ACOP PRATA E ESPELHO - 2470X775,0,,2024-10-01,2024-10-16,1,VALTER,2024-10-22,
1116,4200545905,Porta de Aluminio,PORTA DE GIRO ESPELHO PRATA - 813X374,0,,2024-10-01,2024-10-16,2,VALTER,2024-10-22,
1117,4200545907,Acessorios Avulsos,PUXADOR HASTE 96MM,0,,,,2,ESCRITÓRIO,2024-09-20,
1118,4210247401,Vidro / Espelho,VIDRO 8 MM - PRATEIRA - 380X1300,0,,,,2,VALTER,2024-09-16,
1119,4210247403,Vidro / Espelho,VIDRO 8MM INCOLOR - 568x340,0,,2024-09-16,2024-10-01,6,VALTER,2024-09-24,
1120,4210247401,Vidro / Espelho,VIDRO 8 MM - PRATEIRA - 328x978,0,,,,2,VALTER,2024-09-16,
1121,4210247401,Vidro / Espelho,VIDRO 8 MM - PRATEIRA - 328x973,0,,,,2,VALTER,2024-09-16,
1122,4210255903,Porta de Aluminio,PORTA DE GIRO VIDRO INCOLOR PX 098 E EPERFIL 3025 GRAFITE - 545X395,0,,2024-08-30,2024-09-14,1,VALTER,2024-09-24,
1123,4200528104,Porta de Aluminio,PORTA GIRO ESPELHO PRATA - 1043X372,0,,2024-09-11,2024-09-26,1,VALTER,2024-10-01,
1124,4210256701,Vidro / Espelho,VIDRO INCOLOR 8MM LAP. CANTO RETO - 680X481,0,,,,12,VALTER,2024-10-01,
1125,4210256701,Porta de Aluminio,PORTA CAMARÃO SIST. PL2550 PUX098 PERF E VIDRO BRONZE - 2320X508,0,,,,2,VALTER,2024-10-22,
1126,4200548503,Porta de Aluminio,PT DESLIZ. ESPELHO PRATA PERFIL ALUM E PUX098 PRATA -2580X725,0,,,,1,VALTER,2024-10-30,
1127,4200548504,Porta de Aluminio,PORTA ESPELHO PRATA PERFIL ALUM. PRATA 1016X377,0,,2024-10-10,2024-10-25,2,VALTER,2024-10-30,
1128,4200539104,Porta de Aluminio,PORTA ALUMINIO ESPELHO  PUX 098 PRATA 2260 X 397MM,0,,,,2,VALTER,2024-10-22,
1129,4200539104,Acessorios Avulsos,MÃO FRANCESA RETRATIL 500MM BRANCO - PAR,0,,,,1,ESTOQUE,2024-09-18,
1130,4200539105,Porta de Aluminio,POSTA DELIZ. ESPELHO PRATA 851 X 600  PUXADOR 098,0,,2024-10-01,2024-10-16,1,VALTER,2024-10-22,
1131,4200553203,Porta de Aluminio,PORTA DE GIRO REFLECTA BRONZE PUX ABA 10 CM E PERFIL BRONZE  446 X 399,0,,,,4,VALTER,2024-10-22,
1132,4200553203,Acessorios Avulsos,LIXEIRA DUPLA DESLIZANTE BLINDADA - MOD. 2067 - SCHMITT,0,,,,1,ESTOQUE,2024-09-18,
1133,4200554401,Acessorios Avulsos,PUXADOR HASTE INOS 224 - 128MM,0,,,,10,ESCRITÓRIO,2024-09-18,
1134,4210259801,Acessorios Avulsos,KIT SEQUENCIATO ESQ. PARA 3 FOLHAS COM AMORTECEDOR 2 LADOS,0,,2024-10-16,2024-10-17,1,VALTER,2024-10-17,
1135,4210259801,Acessorios Avulsos,TRILHO SEQUENCIATO 3420MTS  RM 003,0,,2024-10-16,2024-10-17,3,VALTER,2024-10-17,
1136,4210259801,Serralheria,ESTRUTURA METALICA PORTA GARRAFA - PRETO FOSCO,0,,2024-09-20,2024-10-20,5,METAL ITALO,2024-11-05,
1137,4210259801,Serralheria,NICHO EM METALON PRETO FOSCO,0,,2024-09-20,2024-10-20,1,METAL ITALO,2024-10-18,
1138,4210259802,Acessorios Avulsos,MÃO FRANCESA BALS BRANCA 350MM - UNIDADE,0,,2024-09-25,2024-10-02,27,ESTOQUE,2024-10-02,
1139,4210259803,Acessorios Avulsos,MÃO FRANCESA BALS BRANCA 350MM - UNIDADE,0,,2024-09-25,2024-10-02,12,ESTOQUE,2024-10-02,
1140,4210259804,Acessorios Avulsos,SUPORTE INVISÍVEL 400 CM - GRAPA,0,,2024-10-11,2024-11-11,4,METAL ITALO,2024-11-05,
1141,4210259804,Serralheria,SUPORTE METALON TUBO 30MM - PRETO FOSCO,0,,2024-09-25,2024-10-02,1,METAL ITALO,2024-10-18,
1142,4200548101,Porta de Aluminio,PORTA BASC.ALUM.FINO REFLECTA PRATA C/PUX.098  376 X 896,0,,2024-09-23,2024-10-08,1,VALTER,2024-10-18,
1143,4210259701,Acessorios Avulsos,PUXADOR ABA DOURADO 18MM BARRA,0,,2024-10-23,2024-11-01,15,LEO MADEIRAS,2024-11-04,
1144,4200547201,Acessorios Avulsos,PUXADOR FACETATO PRETO - BARRA,0,,2024-10-29,2024-10-30,1,VALTER,2024-10-30,
1145,4200547201,Acessorios Avulsos,PONTEIRA FACETATO PRETO - PAR,0,,2024-10-29,2024-10-30,4,VALTER,2024-10-30,
1146,4200547201,Porta de Aluminio,PORTA SUPERIOR PERFIL ALUMINIO PRETO 3025 E VIDRO INCOLOR - 691X369,0,,2024-10-01,2024-10-16,4,VALTER,2024-10-22,
1147,4200547201,Serralheria,PÉ EM METALON COR PRETO FOSCO,0,,2024-09-27,2024-10-28,1,METAL ITALO,2024-11-12,
1148,4200547201,Serralheria,SUPORTE METALON PRETO FOSCO - AREA SERV.,0,,2024-09-27,2024-10-28,1,METAL ITALO,2024-11-12,
1149,4200547201,Porta de Aluminio,PORTA CRISTALEIRA PERFIL ALUM PRETO 3025 E VIDRO INCOLOR - 2304X372,0,,2024-10-01,2024-10-16,2,VALTER,2024-10-22,
1150,4200547202,Acessorios Avulsos,FECHADURA DIGITAL BIOMETRICA - PPZ1001 PAPAIZ SMART,12,7179.0,2024-10-08,2024-10-21,1,PAPAIZ,2024-10-21,
1151,4200547203,Porta de Aluminio,PORTA PERFIL ALUM FINO PRETO C/ ESPELHO PRATA - 811X596,0,,2024-10-01,2024-10-16,1,VALTER,2024-10-22,
1152,4210261508,Acessorios Avulsos,PUXADOR FACETATO SUPRA PRETO - BARRA 22890MM,0,,2024-10-29,2024-10-30,9,VALTER,2024-10-30,
1153,4210261508,Acessorios Avulsos,PONTEIRA FACETATO SUPRA PRETO - PAR,0,,2024-10-29,2024-10-30,20,VALTER,2024-10-30,
1154,4210261509,Acessorios Avulsos,PUXADOR FACETATO SUPRA NATURAL - BARRA 736MM,0,,,,1,VALTER,2024-10-28,
1155,4210261509,Acessorios Avulsos,PONTEIRA FACETATO SUPRA NATURAL - PAR,0,,,,1,VALTER,2024-10-28,
1156,4210261509,Porta de Aluminio,PORTA RO 21 - ESPELHO - PX PERFIL FINO PRATA 890 X 770,0,,,,1,VALTER,2024-11-04,
1157,4210261510,Acessorios Avulsos,PONTEIRA FACETATO SUPRA NATURAL - PAR,0,,,,1,VALTER,2024-10-28,
1158,4210261510,Porta de Aluminio,PORTA RO 21 - ESPELHO - PX 098 PERFIL FINO PRATA 894 X 750,0,,,,2,VALTER,2024-11-04,
1159,4210252501,Porta de Aluminio,PORTA GIRO PERFIL FINO E PUX. 098 COR CHAMPANHE VIDRO REFLECTA BRONZE  486 X 479,0,,2024-11-20,2024-12-05,4,VALTER,2024-12-05,
1160,4210252501,Porta de Aluminio,PORTA GIRO PERFIL FINO E PUX.098 COR CHAMPANHE  VIDRO REFLECTA BRONZE  486 X 481,0,,2024-11-20,2024-12-05,2,VALTER,2024-12-05,
1161,4210252501,Porta de Aluminio,PORTA GIRO PERFIL FINO E PUX.098 CHAMPANHE  VIDRO REFLECTA BRONZE  486 X 478,0,,2024-11-20,2024-12-05,1,VALTER,2024-12-05,
1162,4210252507,Serralheria,ESTRUTURA PRATELEIRA ROSÉ 20X20,0,,2024-10-15,2024-11-15,2,METAL ITALO,2024-11-05,
1163,4210252507,Acessorios Avulsos,PUX.ABA SLIN COR ROSE,0,,2024-10-15,2024-11-15,2,METAL ITALO,2024-11-05,
1164,4210252509,Serralheria,ESTRUTURA METALON COR ROSE,0,,2024-10-15,2024-11-15,2,METAL ITALO,2024-11-05,
1165,4200556501,Porta de Aluminio,PORTA BASC. PERFIL E PUX GOLA PRETO - REFLECTA PRATA 395 X 622,0,,2024-11-14,2024-11-29,2,VALTER,2024-12-05,
1166,4200556501,Porta de Aluminio,PORTA DE GIRO PERFIL  E PUX GOLA PRETO - REFLECTA PRATA 644 X 527,0,,2024-11-14,2024-11-29,2,VALTER,2024-12-05,
1167,4200556501,Acessorios Avulsos,LIXEIRA DUPLA DESLILZANTE 2067,0,,,,1,ESTOQUE,2024-10-14,
1168,4200556501,Acessorios Avulsos,PORTA TEMPERO HETTICH,0,,,,1,ESTOQUE,2024-10-14,
1169,4200558904,Porta de Aluminio,PORTA DESLIZ. PERFIL PRATA FINO E PUX PRATA C/ ESPELHO,0,,,,2,VALTER,2024-11-25,
1170,1000000242,Acessorios Avulsos,PUXADOR ROMA 8015 PRETO 146MM ALTERNATIVA,7,7179.0,2024-10-23,2024-11-07,5,GASOMETRO MADEIRAS,2024-10-25,146MM
1171,1000000242,Porta de Aluminio,PORTA PERF 3025 PRETO PUX. 146M RETO - REFLECTA BRONZE 594 X 547,0,,2025-04-12,2025-04-27,2,VALTER,2025-04-30,594 X 547MM
1172,1000000242,Serralheria,ESTRUTURA METALON - SUPORTE P/ VINHO,0,,2024-10-15,2024-11-15,1,METAL ITALO,2024-11-05,
1173,4210259801,Acessorios Avulsos,KITS FE 9008 EMBUTIDO,0,,2024-10-16,2024-10-17,3,VALTER,2024-10-17,
1174,4210259801,Acessorios Avulsos,TRILHO INFERIOR 2580 RM200,0,,,,1,ESTOQUE,2024-10-16,
1175,4210259801,Acessorios Avulsos,ACRÍLICO 668 X 648 X 6MM TAMPO,5,950.0,2024-10-23,2024-11-01,1,MERCADO LIVRE,2024-10-28,
1176,4210261505,Acessorios Avulsos,CONECTOR OCULTO,0,,,,12,ESTOQUE,2024-10-31,
1177,4210261507,,TRILHO RM 27 INDIVIDUAL 1639MM,0,,,,2,ESTOQUE FB.,2024-10-25,
1178,4210261507,,"LEVAR P/ OBRA 3500 FITA 3,5 CINZA URBAN GUARARAPES",0,,,,0,ESTOQUE FB.,2024-10-25,
1179,4200539901,Serralheria,ESTRUTURA METALON PARA PRATELEIRA,0,,2024-10-30,2024-11-30,1,METAL ITALO,2024-11-19,
1180,4210261509,,TRILHO RM 27 INDIVIDUAL 1570MM,0,,,,2,ESTOQUE FB,2024-10-25,
1181,4210261509,,LEVAR PARA OBRA 3000MM FITA  CINZA URBAN GUARARAPES 35MM,0,,,,0,ESTOQUE FB,2024-10-25,
1182,4210252508,Serralheria,GRAPAS EM METALON - QUALQUER COR,0,,2024-10-17,2024-11-17,3,METAL ITALO,2024-11-19,
1183,4200521508,Porta de Aluminio,PT DE CORRER  REFL. BRONZE PX 098 CHAMP. CLARO 2300 X 717,0,,2024-12-03,2024-12-18,4,VALTER,2024-12-24,
1184,4200521508,Vidro / Espelho,VIDRO INCOLOR 6MM 824 X 583,0,,2024-12-04,2024-12-19,1,VALTER,2024-12-24,
1185,4210261510,,PUXADOR FACETATO SUPRA NATURAL 723MM - BARRA,0,,,,1,VALTER,2024-10-28,
1186,4200521508,Serralheria,SUPORTE PARA CRIADO MUDO EM METALON CHAMPAGNE CLARO,0,,2024-10-18,2024-11-18,2,METAL ITALO,2024-11-19,
1187,4210261502,Porta de Aluminio,PORTA BOREAL PERFIL FINO CHUMBO GRAFITE 676 X 592 FECHO  TQ.,0,,,,4,VALTER,2024-11-12,
1188,4210261502,Porta de Aluminio,PORTA BOREAL PERFIL FINO CHUMBO GRAFITE 744 X 592 FECHO TQ.,0,,,,4,VALTER,2024-11-12,
1189,4210238001,Serralheria,BARRA EM METALON,0,,,,1, METAL ITALO,2024-10-18,
1190,4210261501,Acessorios Avulsos,KIT PIVOTANTE  PORTA DE GIRO,0,,,,1,ESTOQUE,2024-10-25,
1191,4200551704,Porta de Aluminio,PERFIL PASSANTE C/ ESPELHO PRATA 991X516,0,,,,1,VALTER,2024-11-12,
1192,4210243303,Porta de Aluminio,PORTA DESL. RO 21 / PX 098 PERFIL AL. PRATA  ESPELHO 918 X 844,0,,,,2,VALTER,2024-11-04,
1193,4210243304,Acessorios Avulsos,MÃO FRANCESA BALLS  150 X 350,0,,,,2,ESTOQUE FABRICA,2024-10-31,
1194,4200541807,Acessorios Avulsos,MÃO FRANCESA 400MM,0,,,,4,ESTOQUE FABRICA,2024-10-31,
1195,4200541801,Acessorios Avulsos,MÃO FRANCESA RETRATIL 450MM PAR,0,,,,1,ESTOQUE FABRICA,2024-10-31,
1196,4200541804,Vidro / Espelho,PRATELEIRA VIDRO INCOLOR C/SUPORTE - 590X525 8MM,0,,1023-07-07,1023-07-22,2,VALTER,2024-11-26,
1197,4200560101,Acessorios Avulsos,PUXADOR ABA 300 - PRATA,0,,,,4,ESTOQUE,2024-11-04,
1198,4200560101,Acessorios Avulsos,PUXADOR ABA 100 - PRATA,0,,,,2,ESTOQUE,2024-11-04,
1199,4200560102,Acessorios Avulsos,PUXADOR ABA 300 - PRATA,0,,,,3,ESTOQUE,2024-11-04,
1200,4200560102,Acessorios Avulsos,PUXADOR ABA 100 - PRATA,0,,,,2,ESTOQUE,2024-11-04,
1201,4210262106,Acessorios Avulsos,SUPORTE MÃO FRANCESA REFORÇADA 400MM,0,,,,40,ESTOQUE,2024-11-19,
1202,4200553502,Serralheria,NICHO EM METALON,0,,2024-11-18,2024-12-04,1,METAL ITALO,2024-12-04,
1203,4200561301,Serralheria,HASTES PARA PRATELEIRA - PÇS CILINDRICAS,0,,0246-11-07,2024-12-08,28,METAL ITALO,2024-12-11,
1204,4200539904,Porta de Aluminio,PORTA GIRO ESPELHO PERFIL OCULTO PRATA 1113 X 352 S/ PUXADOR,0,,2024-11-14,2024-11-29,4,VALTER,2024-12-05,
1205,4210255701,Acessorios Avulsos,PUXADOR FACETATO INFINIY SUPRA TITANIO - BARRA,0,,2024-11-14,,4,VALTER,2024-12-10,
1206,4210255701,Acessorios Avulsos,PONTEIRA INFINIY SUPRA TITANIO - PONTA QUADRADA - PAR,0,,2024-11-14,,19,VALTER,2024-12-10,
1207,4210263801,Porta de Aluminio,PORTA VIDRO REFLECTA PRATA PX ABA 82MM 2504 X 548,0,,,,1,VALTER,2024-12-05,
1208,4200527901,Porta de Aluminio,PORTA VIDRO REFLECTA BRONZE PX 098 BRONZE 2209 X 495,0,,2024-11-21,2024-12-06,1,VALTER,2024-12-05,
1209,4210263001,Porta de Aluminio,PORTA ESPELHO PRATA PERFIL FINO E PUX 098 - 951x496,0,,2024-12-03,2024-12-18,1,VALTER,2024-12-24,
1210,4210260701,Porta de Aluminio,PORTA CORRER ESPELHO PX 098 - PERFIL BRONZE 2380X685,0,,2024-12-03,2024-12-18,1,VALTER,2024-12-24,
1211,4210260702,Porta de Aluminio,PORTA DE GIRO ESPELHO PRATA 1023X562,0,,2024-12-03,2024-12-18,2,VALTER,2024-12-24,
1212,4210260703,Acessorios Avulsos,PUXADOR SPACE 320MM CROMADO FOSCO - PUXSPA320,10,7179.0,2024-12-04,,3,MEU PUXADOR,2024-11-25,
1213,4210260704,Acessorios Avulsos,PUXADOR SPACE 256MM CROMADO FOSCO - PUXSPA256,10,7179.0,2024-12-04,,2,MEU PUXADOR,2024-11-25,
1214,4210260705,Acessorios Avulsos,PUXADOR SPACE 320MM CROMADO FOSCO - PUXSPA320,10,7179.0,2024-12-04,,2,MEU PUXADOR,2024-11-25,
1215,4210260706,Acessorios Avulsos,PUXADOR SPACE 320MM CROMADO FOSCO - PUXSPA320,10,7179.0,2024-12-04,,2,MEU PUXADOR,2024-11-25,
1216,4210260708,Acessorios Avulsos,PUXADOR ABA DOURADO (FIRENZE) 146MM - ALTERNATIVA,0,,2024-12-04,2024-12-05,10,leo madeiras,2024-12-05,
1217,4210260708,Porta de Aluminio,PORTA BASC. VIDRO INCOLOR C/PERFIL FINO PRETO S PUX.  361 X 972,0,,2024-12-09,2024-12-24,2,VALTER,2024-12-24,
1218,4210260708,Vidro / Espelho,VIDRO INCOLOR FRENTE P/ GAVETA  88 X 546 = 6MM CANTO RETO LAP.,0,,2024-12-13,2024-12-28,2,VALTER,2025-01-09,
1219,4210260710,Porta de Aluminio,PORTA VIDRO INCOLOR E PERFIL PRETO PUX.ABA 20 CM 2365 X 366,0,,2024-12-09,2024-12-24,2,VALTER,2024-12-24,
1220,4200555001,Porta de Aluminio,PT ALUMINIO BRONZE PX ABA 82MM BRONZE REFL BR/,0,,2024-12-13,2024-12-28,4,VALTER,2025-01-20,494 X 502
1221,4200555007,Porta de Aluminio,PORTA DE GIRO ESPELHO PRATA PASSANTE S/ PX.,0,,2024-12-13,2024-12-28,2,VALTER,2025-01-20,818X466
1222,4200555008,Porta de Aluminio,PORTA DESLIZ. ESPELHO PRATA E PUX 098 PRATA,0,,2024-12-13,2024-12-28,2,VALTER,2025-01-20,933 x 693
1223,4200555009,Porta de Aluminio,PORTA DE GIRO PASSANTE ESPELHO PRATA S/PX.,0,,2024-12-13,2024-12-28,2,VALTER,2025-01-20,783X332
1224,4210261504,Acessorios Avulsos,PUXADOR FACETATO SUPRA PRETO - PAR,0,,2024-11-14,,12,VALTER,2024-11-18,
1225,4210261504,Acessorios Avulsos,PONTEIRA FACETATO SUPRA PRETO - BARRA,0,,2024-11-14,,3,VALTER,2024-11-18,
1226,4210261504,Porta de Aluminio,"PORTA DE GIRO COM VIDRO BOREA, PERFIL FINO E PUX FINO PRETO 495 X 487",0,,2024-10-21,2024-11-05,4,VALTER,2024-12-24,
1227,4210261504,Serralheria,ESTRUTURA METALON 20X20 PRETO,0,,2024-11-11,2024-12-11,2,METAL ITALO,2024-12-04,
1228,4200560501,Porta de Aluminio,PORTA DE GIRO VIDRO REFLECTA BRONZE - PUX ABA E PERFIL FINO PRETO 2324 X 406,0,,2024-12-03,2024-12-18,1,VALTER,2024-12-24,
1229,4200561401,Acessorios Avulsos,PUXADOR PONTO CROMADO 30MM,0,,,,2,ESCRITÓRIO,2024-11-14,
1230,4210264601,Acessorios Avulsos,Fechadura Vitrine Cromada Trava Jacaré 140mm,12,7179.0,2024-11-21,2024-11-25,2,LEOMADEIRAS,2024-11-25,
1231,4210264601,Porta de Aluminio,PORTA DE VIDRO DESLIZANTE VIDRO ACIDATO - 449x652,0,,2024-12-03,2024-12-18,4,VALTER,2024-12-24,
1232,4200556501,Vidro / Espelho,FRENTE VIDRO INCOLOR 6MM,0,,,,3,VALTER,2024-12-10,346 X 106
1233,4210252509,Acessorios Avulsos,PUX.ABA SLIN 100MM COR ROSE,0,,2024-10-15,2024-11-15,2,METAL ITALO,2024-11-05,
1234,4210252501,Porta de Aluminio,PORTA BASCULANTE PERFIL FINO E PUX.098 CHAMPANHE VIDRO REFLECTA BRONZE  486 X 696,0,,2024-11-20,2024-12-05,1,VALTER,2024-12-05,
1235,4220824402,Porta de Aluminio,PORTA DESLIZANTE - PX GOLA PRATA ESPELHO PRATA 2600X880,0,,2024-12-09,2024-12-24,1,VALTER,2024-12-24,
1236,4210252501,Porta de Aluminio,PORTA DE GIRO PERFIL FINO E PUX.098 CHAMPANHE VIDRO REFLECTA BRONZE  2229 X 462,0,,2024-11-20,2024-12-05,2,VALTER,2024-12-05,
1237,4200560001,Acessorios Avulsos,PUXADOR ABA PRETO (FIRENZE) - 82MM,0,,,,8,,2024-12-03,
1238,4200554503,Porta de Aluminio,PORTA DESLIZ. ESPELHO PRATA PERFIL FINO E PUX 098 PRATA,0,,2024-12-13,2024-12-28,1,VALTER,2025-01-20,804 X 850
1239,4200527901,Vidro / Espelho,1538 X 418 X 6MM INCOLOR LAP. CANTO RETO,0,,2024-11-21,2024-12-06,1,VALTER,2024-12-05,
1240,4200527901,Vidro / Espelho,1498 X 468 X 6MM INCOLOR LAP. CANTO RETO,0,,2024-11-21,2024-12-06,1,VALTER,2024-12-05,
1241,4210260704,Porta de Aluminio,PORTA DE GIRO ESPELHO PRATA 1028X562,0,,2024-12-03,2024-12-18,1,VALTER,2024-12-24,
1242,4210260704,Porta de Aluminio,PORTA DE GIRO ESPELHO PRATA 1028X417,0,,2024-12-03,2024-12-18,2,VALTER,2024-12-24,
1243,4200555005,Porta de Aluminio,PORTA ALUM PERFIL PRATA C/PUX.098 E ESPELHO PRATA 2360 X 680,0,,2024-12-03,2024-12-18,1,VALTER,2024-12-24,
1244,4210260706,Porta de Aluminio,PORTA DE CORRE ESPELHO PRATA 1010X725,0,,2024-12-03,2024-12-18,1,VALTER,2024-12-24,
1245,4200561807,Vidro / Espelho,ESPELHO PRATA 948 X 598 = 4MM,0,,2024-12-04,2024-12-19,1,VALTER,2024-12-13,
1246,4200521508,Porta de Aluminio,PT DE CORRER  REFL. BRONZE PX 098 CHAMP. CLARO 2300 X 732,0,,2024-12-03,2024-12-18,4,VALTER,2024-12-24,
1247,4210260705,Serralheria,GRAPA PARA FIXAR PRATELEIRA,0,,2024-11-28,2024-12-28,3,METAL ITALO,2024-12-11,
1248,4200560801,Porta de Aluminio,PORTA GIRO ALUM.FECHADO CHAMPANHE CLARO PUX.ABA E PORTA COM VIDRO,0,,2024-12-03,2024-12-18,4,VALTER,2025-05-08,780 X 529
1249,4210262114,Trilho,MADEIRA MACIÇA/BASE DO TRILHO 1980 X 45 X 50,0,,,,1,,2024-12-04,
1250,4210264601,Acessorios Avulsos,FECHADURA COM CHAVE,0,,,,6,ESTOQUE,2024-12-12,
1251,4210260701,Acessorios Avulsos,PUXADOR 098 BRONZE 18MM / 2380MM,0,,,,4,VALTER,2024-12-24,
1252,4210260701,Acessorios Avulsos,PUXADOR 098 BRONZE 18MM / 2334MM,0,,,,2,VALTER,2024-12-24,
1253,4210264101,Porta de Aluminio,PORTA DESL. ESPELHO PERF ALUM PUX 098 PRETO RO 65 735 X 712,0,,2024-12-09,2024-12-24,2,VALTER,2024-12-24,
1254,4220824301,Porta de Aluminio,PORTA PERFIL OCULTO VIDRO CANELADO -S/ PUX PASSANTE,0,,,,2,VALTER,2025-01-22,777 X 357
1255,4220824301,Vidro / Espelho,GAVETÃO FRENTE DE VIDRO INCOLOR 6MM,0,,,,1,VALTER,2025-01-22,205 X 610
1256,4220817301,Vidro / Espelho,ESPELHO PRATA 4 MM CANTO.RETO LAP  853 X 355,0,,2024-12-13,2024-12-28,2,VALTER,2025-01-20,
1257,4200552001,Porta de Aluminio,PTA BASC. VIDRO REFLECTA BRONZE E PERF BRONZE,0,,,,1,VALTER,2025-01-20,393 X 546
1258,4200555007,Porta de Aluminio,PORTA DE GIRO ESPELHO PRATA PASSANTE S/ PX.,0,,2024-12-13,2024-12-28,1,VALTER,2025-01-20,818X456
1259,4200553803,Porta de Aluminio,PT ESPELHO PRATA COM PERFIL ALUM PRATA,0,,,,2,VALTER,2025-01-22,813 X 374
1260,4200553804,Acessorios Avulsos,PUXADOR ABA 82MM ANODIZADO,0,,,,5,ESTOQUE,2024-12-12,
1261,4200563601,Porta de Aluminio,PORTA BASC. REFL PRATA C/ PELICULA PX ACOPL.,0,,,,1,VALTER,2025-01-20,396 X 576
1262,4200553805,Acessorios Avulsos,PUXADOR ABA 82MM ANODIZADO,0,,,,2,ESTOQUE,2024-12-12,
1263,4200553805,Vidro / Espelho,VIDRO INCOLOR 6MM,0,,,,1,VALTER,2025-01-22, 682 X 297
1264,4200553806,Porta de Aluminio,ESPELHO PRATA PERFIL ALUM PRATA,0,,,,2,VALTER,2025-01-22,813 X 374
1265,4200553806,Acessorios Avulsos,PUXADOR ABA 82MM ANODIZADO,0,,,,2,ESTOQUE,2024-12-12,
1266,4200547902,Acessorios Avulsos,CORREDIÇA TELESCOPICA 650MM - PAR,0,,,,2,LEO MADEIRAS,2024-12-11,
1267,4210226901,Porta de Aluminio,PORTA ESPELHO PRATA PERFIL FINO PX 098,0,,,,1,VALTER,2025-01-20,2260 X 745
1268,4220817301,Vidro / Espelho,ESPELHO PRATA 4 MM CANTO.RETO LAP  853 X 356,0,,2024-12-13,2024-12-28,1,VALTER,2025-01-20,
1269,4200561102,Porta de Aluminio,PORTA GIRO ESPELHO PX ABA 82MM E PERFIL PRETO,0,,,,1,VALTER,2025-01-22,2394 X 376
1270,4200561103,Porta de Aluminio,PORTA ALUM. PASSANTE ESPEHO PRATAPERFIL 098 ALUM.,0,,,,3,VALTER,2025-01-22,
1271,4210264508,Acessorios Avulsos,SUPORTE HORUS METAL CROMADO,0,,2024-12-17,2024-12-30,1,HOPE METAIS,2024-12-23,
1272,4210251604,Serralheria,ESTRUTURA METALON 30X30 - COR GRAFITE,0,,2025-01-07,2025-02-07,4,METAL ITALO,2025-02-21,
1273,4210251607,Vidro / Espelho,ESPELHO PRATA 4MM,0,,,,4,VALTER,2025-01-20,1058 x 367
1274,4210251608,Porta de Aluminio,PORTA DESL. RO65 ESPELHO PX 098 PERFIL FINO ALUMINIO,0,,,,1,VALTER,2025-01-30,2545 X 810
1275,4210251609,Vidro / Espelho,ESPELHO PRATA 4MM,0,,,,2,VALTER,2025-01-20,1063 X 384
